Name	smiles
CHEMBL5314603	CCCCC[C@@H](CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)[O-])c3C[C@H]2C[C@H]1OP(=O)([O-])[O-])OP(=O)([O-])[O-]
CHEMBL5314606	[2H]C([2H])([2H])C(/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C)=C\CO
CHEMBL5314608	[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)[C@@H]2CC23CC3)cc1Nc1ncccc1S(C)(=O)=O
CHEMBL5314620	Fc1ccccc1Cc1nc(-c2nc(C(F)(F)F)n[n-]2)cn2ccnc12
CHEMBL5314631	C[C@]1(c2ccc(Cl)cn2)Oc2cccc([C@H]3CC[N@@H+](Cc4nc5ccc(C(=O)[O-])cc5n4C[C@@H]4CCO4)CC3)c2O1
CHEMBL5314907	C[C@H](c1c[n-]c(=O)c2cc(F)c(F)cc12)[N@H+](C)C(=O)Nc1ccc(F)c(C#N)c1
CHEMBL5314909	CNC(=O)COc1cc(Cl)c(Cc2ccc([O-])c(C(C)C)c2)c(Cl)c1
CHEMBL5314910	CC(C)NC(=O)Cn1c(-c2cccc(Cl)c2)nn(-c2ccc(CC[NH+]3CCOCC3)cc2)c1=O
CHEMBL5314911	CC(C)NC(=O)c1ccc2c(c1)[C@]1(CCO2)C[C@H]1C(=O)Nc1cc(C#N)ccc1CCCC(=O)[O-]
CHEMBL5314913	C=C(F)C(=O)[N@H+]1CCN(c2nc(OC[C@@]34CCC[N@@H+]3C[C@H](F)C4)nc3c2CO[C@H](c2c(F)c(N)cc(C)c2C(F)(F)F)C3)C[C@@H]1CC#N
CHEMBL5314914	CC1(C)Oc2cc(Cl)ccc2[C@@H]2OC[C@]3(CC[N@@H+](CCn4ccnc4)CC3)C[C@H]21
CHEMBL5314915	C=C1C[C@@H]2CC[C@H]1[C@@H](C(=O)[NH+]1CCC3(CC1)CN(c1ncncc1Oc1ccc(F)cc1C(=O)[NH+](C(C)C)C(C)C)C3)[NH2+]2
CHEMBL5314917	Cn1cc(-c2ccc(CNc3cc(-c4cnc5cc(OCCC[NH+]6CCCC6)ccn45)ncn3)cc2)cn1
CHEMBL5314919	O=C(NO)c1ccc(Cn2cc(C[NH2+][C@@H]3C[C@H]3c3ccccc3)cn2)cc1
CHEMBL5314920	C=CC(=O)N[C@H]1CCC[C@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1cnc(CC(C)C)cc1C
CHEMBL5314921	CCOC(=O)[C@@H](c1ccccc1)[C@@H]1[NH2+][C@@H](C(=O)[O-])CS1
CHEMBL5314922	Cc1cc(CNc2[n-]nc(Nc3ccc(N4CCOCC4)cc3)c2C(N)=O)cc(C)c1[O-]
CHEMBL5314923	Cc1cc(OCCC[NH2+]CC(C)(C)C(N)=O)ccc1Cc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)n[n-]c1C(C)C
CHEMBL5314924	Cc1ccc([C@H]2C[C@@H]2COc2cc(NCc3nnc(C)s3)nc(C)n2)nc1
CHEMBL5314927	CCOc1ccc(Cc2cc([C@]34OC[C@]([C@@H](C)O)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1
CHEMBL5314929	O=C1C[C@H](c2cc(F)c(F)c(F)c2)C[N@H+]1Cn1ncnc1Cl
CHEMBL5314932	COc1ccc(-c2nc([C@@H](C)Sc3nc(N)cc(N)n3)c(C)s2)cc1OCC[NH+]1CCOCC1
CHEMBL5314933	Cn1cncc1-c1c(F)cncc1NC(=O)c1c(N)nn2cc(F)cnc12
CHEMBL5314934	CC1(C)C[C@@H]2CCCNc3cccc(n3)S(=O)(=O)[N-]C(=O)c3ccc(-n4ccc(OCC[C@H]5[C@]6(CC6)[C@@]56CC6)n4)nc3N1C2
CHEMBL5314935	O=C([O-])c1cc2c(Cl)c(N3CC[NH+](S(=O)(=O)c4c(Cl)cccc4Cl)CC3)ccc2o1
CHEMBL5314937	O=C([O-])CC[C@H](NC(=O)N[C@@H](CSCc1ccc([18F])cc1)C(=O)[O-])C(=O)[O-]
CHEMBL5314938	Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2[18F])c(=O)[n-]1
CHEMBL5314940	Cc1cn([C@H]2C[C@H]([18F])[C@@H](CO)O2)c(=O)[n-]c1=O
CHEMBL5314941	[NH3+][C@@H](C[C@H](CCC[18F])C(=O)[O-])C(=O)[O-]
CHEMBL5314942	N#Cc1ccc(-c2c3n(c4cccnc24)CC[N@@H+](C2CC2)C3=O)cc1[18F]
CHEMBL5314944	C[C@@H](O)[C@@H](C(N)=O)[N@@H+]1C[C@@]2(CCC[N@@H+]2C(=O)OC(C)(C)C)C1=O
CHEMBL5314945	NC(=[NH2+])N/N=C/C=C/c1cccn1-c1ccccc1[N+](=O)[O-]
CHEMBL5314946	CCn1cc(S(=O)(=O)[N@H+]2CC[C@]3(CC2)C[C@@H]([NH2+]C[C@H](O)COc2cccc(S(C)(=O)=O)c2)CO3)c(=O)c2ccccc21
CHEMBL5314947	CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1
CHEMBL5314948	Cc1ccc(Oc2ncc([N@H+]3C(=O)NC(C)(C)C3=O)cn2)c2c1OCC21CC1
CHEMBL5314949	COc1ccc(Cc2sccc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1
CHEMBL5314950	Cc1cc(C(=O)[N@H+](C)[C@H](C[N@H+]2C[C@@H](O)C2)C(C)C)ccc1F
CHEMBL5314952	C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCC[NH+](C)C
CHEMBL5314954	Cn1ncc2ccc(-c3ccc(N(CCCCCCC(=O)NO)C(=O)[N@H+]4CC[N@@H+](C)CC4)cc3)cc21
CHEMBL5314955	CC[C@@H](Oc1ccc(C(=O)C2CC2)cc1)c1nc(-c2ccc(C(=O)N[C@H](C)CO)c(F)c2)no1
CHEMBL5314957	CCCOc1ccc([C@@H]2COc3c(ccc4c3CCC(C)(C)O4)C2)c([O-])c1
CHEMBL5314958	[NH3+]C[C@@]1(CC(=O)[O-])[C@@H]2CC[C@H]3C[C@@H]2[C@@H]1C3
CHEMBL5314959	CCOC(=O)[N@@H+]1CCC[C@H]([N@H+]2CC[C@H](C(=O)NC3(C)CCC3)CC2)CC1
CHEMBL5314960	[O-][n+]1c(CO)c(CO)[n+]([O-])c2ccccc21
CHEMBL5314961	N#Cc1ccc([N@H+]2N=C3c4ccc(C(=O)[N@H+]5CC[C@@H](O)CC5)nc4CC[C@@H]3[C@@H]2C2CCCC2)cc1Cl
CHEMBL5314963	CC(C)([NH3+])CO.O=C([O-])C[C@@H](c1ccc(OC(F)F)nc1)[N@H+]1CC[N@@H+](CCCc2ccc3c(n2)NCCC3)C1=O
CHEMBL5314965	C#CC[C@@H](O)/C=C/C=C/C#C[C@@H](O)CCCC(=O)OC(C)C
CHEMBL5314966	OCCOCCOCCOCCOc1ccc(-c2nc3ccccc3s2)cc1
CHEMBL5314967	CN(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-]
CHEMBL5314968	CC(=O)Nc1ncc(-c2cnn(C3CC[NH2+]CC3)c2)cc1O[C@H](C)c1c(Cl)ccc(F)c1Cl
CHEMBL5314970	CCN1C(=O)COc2nc(-c3ccc([C@]4([NH3+])C[C@@H](O)C4)cc3)c(-c3ccccc3)cc21
CHEMBL5315045	O=C(COc1ccc(Cl)c(F)c1)N[C@]12CC[C@](NC(=O)COc3ccc(Cl)c(F)c3)(CC1)[C@@H](OCOP(=O)([O-])[O-])C2
CHEMBL5315046	O=C([O-])C[C@@H](c1ccc(OC(F)F)nc1)[N@H+]1CC[N@H+](CCCc2ccc3c(n2)NCCC3)C1=O
CHEMBL5315052	C#CC[NH2+][C@@H]1CCc2ccccc21.C#CC[NH2+][C@@H]1CCc2ccccc21
CHEMBL5315054	CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1.O=C1CC[C@@H](C(=O)[O-])N1
CHEMBL5315118	CC#CC[C@@H](C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)[O-])C[C@H]2C[C@H]1O.[NH3+]C(CO)(CO)CO
CHEMBL5315121	O=C([N-]N1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1
CHEMBL5315124	C[C@H]1COc2c(N3CC[NH+](C)CC3)c(F)cc3c(=O)c(C(=O)[O-])cn1c23.C[C@H]1COc2c(N3CC[NH+](C)CC3)c(F)cc3c(=O)c(C(=O)[O-])cn1c23
CHEMBL5316154	Cc1cccc(C)c1NC(=O)C[N+]1(Cc2ccccc2)CCCCCC1
CHEMBL5316159	[NH3+][C@@H](C[C@H](CCCF)C(=O)[O-])C(=O)[O-]
CHEMBL5316160	N#Cc1ccc(-c2c3n(c4cccnc24)CC[N@@H+](C2CC2)C3=O)cc1F
CHEMBL5316163	CS(=O)(=O)Nc1cccc(N2CC[NH+](CCCCc3coc4cc5c(cc4c3=O)OCO5)CC2)c1
CHEMBL5316167	Cn1ccc(S(=O)(=O)[N@H+]2CCC[C@@H]([NH2+]c3nccc(-c4c(-c5cccc(OCOP(=O)([O-])[O-])c5)nc5occn45)n3)C2)n1
CHEMBL5316168	CNC(=O)c1nnc(NC(=O)[C@@H]2CC23CC3)cc1Nc1ncccc1S(C)(=O)=O
CHEMBL5316170	CO[C@]1(COC(=O)CCNC(=O)[C@@H]([NH3+])CCCC[NH3+])C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
CHEMBL532	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
CHEMBL53292	Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)[N@H+]2C)no1
CHEMBL532998	O=P([O-])([O-])Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1[O-]
CHEMBL533	CCCCCCC[N@@H+](CC)CCC[C@@H](O)c1ccc(NS(C)(=O)=O)cc1
CHEMBL53366	Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1
CHEMBL534	C[NH+]1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
CHEMBL53418	O=C1c2cccc([O-])c2C(=O)c2c([O-])cccc21
CHEMBL534388	C[N@@H+]1CC[C@H](COC(=O)C(O)(c2ccccc2)c2ccccc2)C1
CHEMBL535	CC[NH+](CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
CHEMBL535650	O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCC[NH2+]1
CHEMBL536151	O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1[O-]
CHEMBL536971	[NH3+]CCC[C@]([NH3+])(C(=O)[O-])C(F)F
CHEMBL537	[O-]c1ccc([O-])cc1
CHEMBL538393	C[NH+](C)[C@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C
CHEMBL538867	CC1=C2C[C@H]3[C@@H](CC[C@@H]4C[C@H](NS(C)(=O)=O)CC[C@@]43C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)C[NH2+][C@H]1[C@H]2C
CHEMBL53904	OCC[N@H+]1CC[N@H+](CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1
CHEMBL539163	Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)OC(=S)N2
CHEMBL53929	[NH3+]C[C@@H](O)c1ccc([O-])cc1
CHEMBL53950	O=P([O-])([O-])C([NH2+]C1CCCCCC1)P(=O)([O-])[O-]
CHEMBL539697	CCCCCCOC(=O)NC(=[NH2+])c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1
CHEMBL539843	NC(=O)c1cnc2n1CCc1ccccc1C21CC[NH2+]CC1
CHEMBL54	O=C(CCC[N@H+]1CC[C@@](O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
CHEMBL540445	C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21
CHEMBL541388	O=S(=O)(c1cccc2cnccc12)[N@@H+]1CCC[NH2+]CC1
CHEMBL542	Nc1ccc(C(=O)[O-])cc1
CHEMBL542541	NNc1nncc2ccccc12
CHEMBL54349	CCC[NH+](CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12
CHEMBL544	COc1ccc([O-])cc1
CHEMBL54440	CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
CHEMBL545	CCO
CHEMBL546	C=CCOc1ccccc1OC[C@@H](O)C[NH2+]C(C)C
CHEMBL54661	OCC[N@H+]1CC[N@H+](CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
CHEMBL547	CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)[O-])C(C)(C)CCC1
CHEMBL548	CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)[O-]
CHEMBL54893	CC(C)=CCOc1cc(NC(=S)c2ccoc2C)ccc1Cl
CHEMBL54918	O=c1[n-]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1F
CHEMBL54922	O=C([O-])[C@@H]1CCC[NH2+]1
CHEMBL549344	CCc1nc2c(N)nc3ccccc3c2n1CCCCNS(C)(=O)=O
CHEMBL549386	CCOP(=O)(OCC)[C@@H](C)NC(=O)[N@H+](CCCl)N=O
CHEMBL549473	[O-][n+]1ccccc1SSc1cccc[n+]1[O-]
CHEMBL549671	C[N@H+](c1nc2ccccc2s1)[C@H]1CC[N@H+](C[C@@H](O)COc2ccc(F)cc2)CC1
CHEMBL54976	[NH3+][C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-]
CHEMBL549963	CN(C)c1ccc2c(c1)Sc1cc(N(C)C)ccc1N2
CHEMBL55	NC(=[NH2+])c1ccc(OCCCCCOc2ccc(C(N)=[NH2+])cc2)cc1
CHEMBL550	CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C
CHEMBL550227	CC(=O)O[C@H]1C[C@@H]2C(COC(=O)CC(C)C)=CO[C@@H](OC(=O)CC(C)C)[C@@H]2[C@@]12CO2
CHEMBL550348	O=C([O-])c1ccc(-n2nc(-c3ccccc3[O-])nc2-c2ccccc2[O-])cc1
CHEMBL550755	O=c1[n-]cnc2c([C@@H]3[NH2+][C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12
CHEMBL550781	CCCCC[N@H+](CCCOC)C(=O)[C@@H](CCC(=O)[O-])NC(=O)c1ccc(Cl)c(Cl)c1
CHEMBL550936	CC(C)C(=O)OC[C@@]1(N=[N+]=[N-])O[C@@H](n2ccc(N)nc2=O)[C@H](OC(=O)C(C)C)[C@@H]1OC(=O)C(C)C
CHEMBL551064	Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H]([NH+]2CCC2)C1
CHEMBL551813	CN(C)c1nc(Cc2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2)nc(N(C)C)c1CC(=O)[O-]
CHEMBL551978	CCOc1ccc(/C=C2\[NH2+]CCc3cc(OCC)c(OCC)cc32)cc1OCC
CHEMBL55214	[NH3+]CCCCCC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-]
CHEMBL552212	CCC[C@H]([NH2+]c1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1
CHEMBL552659	Fc1ccc(C(c2ccc(F)cc2)[N@H+]2CC[N@@H+](C/C=C/c3ccccc3)CC2)cc1
CHEMBL553	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
CHEMBL55400	Nc1ccc2cc3ccc(N)cc3nc2c1
CHEMBL554563	Nc1ccn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)n1
CHEMBL556262	C[C@@H](O)[C@H]1C(=O)[N@@H+]2C(C(=O)[O-])=C([C@H]3CCCO3)S[C@H]12
CHEMBL557	[NH3+][C@H](Cc1cc(I)c(Oc2ccc([O-])c(I)c2)c(I)c1)C(=O)[O-]
CHEMBL557555	CC(C)(Oc1ccc([C@@H]2CC2(Cl)Cl)cc1)C(=O)[O-]
CHEMBL558	Cc1cccc(C)c1OC[C@@H](C)[NH3+]
CHEMBL55812	C[NH+](C)CCC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-]
CHEMBL558722	Clc1cc(Cl)c2c(c1)CCc1ccccc1[C@H]2n1ccnc1
CHEMBL559288	N#CC(CC[N@H+]1CC[C@@](C(N)=O)([NH+]2CCCCC2)CC1)(c1ccccc1)c1ccccc1
CHEMBL559362	O=C(C[C@H]1[NH2+]CCC[C@H]1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O
CHEMBL559478	O=C(Oc1ccc(Br)cc1)[N@@H+]1CC[N@H+]2CC[C@@H]1CC2
CHEMBL56021	CC(=O)N[C@@H](CC(C)C)C(=O)[O-]
CHEMBL560592	[NH3+]CC(=O)[N@H+]1C[C@H](NC(=O)c2ccccc2)C[C@H]1C(=O)[O-]
CHEMBL560993	Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)[O-]
CHEMBL561	CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+][C@@H](C)C3)c(F)c21
CHEMBL561057	CC(C)=CCC/C(C)=C/C[NH2+]CC[NH2+][C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3
CHEMBL561132	C[N@H+]([C@@H]1CCc2c(CC(=O)[O-])c3ccccc3n2C1)S(=O)(=O)c1ccc(F)cc1
CHEMBL561157	CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)[O-])c3C[C@H]2C[C@H]1O
CHEMBL561339	CC[NH+](CC)C(=O)c1ccc(C2=CC3(CC[NH2+]CC3)Oc3ccccc32)c([O-])c1
CHEMBL561371	CCCCCCCC/C(=C\CCCCCCCC(=O)[O-])[N+](=O)[O-]
CHEMBL562	COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O
CHEMBL562318	Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1
CHEMBL562668	CC[NH2+]C1(C(N)=O)CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1
CHEMBL562967	CC(C)C(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@](C)(F)[C@@H]1OC(=O)C(C)C
CHEMBL56318	COc1cc(Cc2cnc(N)nc2N)cc(OC)c1SC
CHEMBL563251	Cn1cnc(C(=O)[N@@H+](Cc2ccc(F)c(Cl)c2)C[C@H]2[C@@H]3C[N@H+](C)C[C@@H]32)c1
CHEMBL563350	CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)(C)OC(C)=O)[C@]21CO1
CHEMBL56337	CC(/C=C1\SC(=S)[N@@H+](CC(=O)[O-])C1=O)=C\c1ccccc1
CHEMBL563646	CC(C)(C)c1ccc(C[N@H+](Cc2cccc(OCC(=O)[O-])c2)S(=O)(=O)c2cccnc2)cc1
CHEMBL56367	CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1
CHEMBL564	C[NH+](C)CCCN1c2ccccc2Sc2ccccc21
CHEMBL564109	CCCCOC(=O)C(=O)Nc1cccc(-c2nnn[n-]2)c1
CHEMBL564829	CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CC[NH+](C)CC4)cc3)nc1-2
CHEMBL565	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
CHEMBL56564	C[N@@H+]1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2
CHEMBL56585	C[C@H]1[C@H]2Cc3ccc([O-])cc3[C@]1(C)CC[N@H+]2CC1CC1
CHEMBL566	O=c1cc[n-]c(=O)[n-]1
CHEMBL566315	CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)[O-])CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12
CHEMBL566534	CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3
CHEMBL566752	CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])cc2)cc1
CHEMBL566757	O=C(/C=C/c1cccnc1)NCCCC[C@H]1CC[N@H+](C(=O)c2ccccc2)CC1
CHEMBL567	OCC[N@H+]1CC[N@@H+](CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
CHEMBL567303	Cc1cc(NC(=O)NCC[N@H+]2CC[C@@](O)(Cc3ccccc3)CC2)c2ccccc2n1
CHEMBL567597	C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4
CHEMBL568	O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@H]1O
CHEMBL569	CC[NH+](CC)CCOC(=O)c1ccc(N)cc1
CHEMBL56900	c1ccc(Cn2c(N3CC[NH2+]CC3)nc3ccccc32)cc1
CHEMBL57	Cc1ccnc2c1NC(=O)c1cccnc1[N@H+]2C1CC1
CHEMBL570	C[NH+](C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
CHEMBL570015	COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)[NH+](C)C)c4)cc23)c1
CHEMBL57004	CC[NH+](CC)CCCCCCNc1cc(OC)cc2c(C)ccnc12
CHEMBL571209	Cn1cc(C[C@@H]([NH3+])C(=O)[O-])c2ccccc21
CHEMBL571948	C[C@@H]([NH3+])c1ccc(C(=O)Nc2ccnc3[nH]ccc23)cc1
CHEMBL571987	CCc1nn(CCO)c(CC)c1Oc1cc(C#N)cc(C#N)c1
CHEMBL572284	COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H]([NH3+])CO
CHEMBL57241	O[C@H](CCC[N@H+]1CCc2c(c3cc(F)ccc3n2-c2ccc(F)cc2)C1)c1ccc(F)cc1
CHEMBL57242	CCOc1nc2cccc(C(=O)[O-])c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[n-]2)cc1
CHEMBL572878	Cc1cc(Nc2cc(N3CC[NH+](C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[n-]1
CHEMBL572881	CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21
CHEMBL573	O=C([O-])c1cccnc1
CHEMBL573352	C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2ccc(N)nc2=O)[C@@H]1O
CHEMBL57358	Cc1cc(/C=C/c2ccc(F)cc2)cc(C)c1[O-]
CHEMBL573843	COc1ccc(S(N)(=O)=O)cc1C(=O)NC[C@H]1CCC[N@H+]1C
CHEMBL574	Cc1ccc(S(N)(=O)=O)cc1
CHEMBL574737	C[NH2+][C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O
CHEMBL574738	CC[N@H+]1CC[N@H+](Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1
CHEMBL575448	C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[n-]2)c2cccn2n1
CHEMBL576127	O=C1NC[C@]2(CC[N@@H+](CCc3ccccc3)CC2)O1
CHEMBL57684	COc1ccc(OCCC[N@@H+](C)CCOc2ccc3c(c2)OCO3)c([C@H]2Sc3ccccc3N(C)C2=O)c1
CHEMBL576981	C[C@@H](O)[C@H]1C(=O)[N@@H+]2C(C(=O)[O-])=C(SC3CN(C4=[NH+]CCS4)C3)[C@H](C)[C@H]12
CHEMBL576982	CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCC[NH+]5CCOCC5)ccc34)cc2)no1
CHEMBL577711	CCCC(CCC)C(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
CHEMBL578	CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)[N@H+]1CCC[C@H]1C(=O)[O-]
CHEMBL578063	CCN1/C(=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccccc21
CHEMBL578211	C[N@@H+]1C(=O)CC[C@H]1c1cccnc1
CHEMBL578390	CCCCCCCCC/C(=C\C1=C(C)C(=O)C(OC)=C(OC)C1=O)C(=O)[O-]
CHEMBL578767	FC(F)(F)c1cccc([C@@H]2C[NH2+]CCO2)c1
CHEMBL57895	CC[C@@]1(C2=[NH+]CCN2)Cc2ccccc2O1
CHEMBL579	C[C@H]([NH2+][C@@H](CCc1ccccc1)C(=O)[O-])C(=O)[N@H+]1CC2(C[C@H]1C(=O)[O-])SCCS2
CHEMBL579205	CNc1ccc(-c2nc3ccc([O-])cc3s2)cc1F
CHEMBL579217	COc1cc2c(cc1OCCCF)CC[N@@H+]1C[C@@H](CC(C)C)[C@H](O)C[C@H]21
CHEMBL57997	Nc1sc2c(c1C(=O)c1ccc(Cl)cc1)CCCC2
CHEMBL580	O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=N[C@@H]1O
CHEMBL580132	C[C@H](CCC[NH2+]CCO)[NH2+]c1ccnc2cc(Cl)ccc12
CHEMBL581	O=C([O-])[C@@H]1C[C@@H](C2CCCCC2)C[N@H+]1C(=O)C[P@@](=O)([O-])CCCCc1ccccc1
CHEMBL582	CC(C)O
CHEMBL582857	COc1ccc(S(=O)(=O)N2C(=O)[C@@](c3ccccc3OC)([N@@H+]3C[C@H](O)C[C@H]3C(=O)[NH+](C)C)c3cc(Cl)ccc32)c(OC)c1
CHEMBL582912	CC/C=C(\C(=O)N[C@@H]1C(=O)[N@@H+]2C(C(=O)[O-])=C(COC(N)=O)CS[C@H]12)c1csc(N)n1
CHEMBL583	Cc1c(F)c(N2CC[NH2+][C@H](C)C2)cc2c1c(=O)c(C(=O)[O-])cn2C1CC1
CHEMBL58323	COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1
CHEMBL58355	CCc1[n-]c(=O)[n-]c1C(=O)c1ccncc1
CHEMBL583912	[O-]c1cc([O-])c2c(c1)O[C@H](c1ccc([O-])c([O-])c1)[C@H](O)C2
CHEMBL584	Cc1c([O-])cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)C[N@H+]1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
CHEMBL584059	C[NH2+]C[C@H](O)C[C@]12CC[C@H](c3ccccc31)c1ccccc12
CHEMBL584852	CCOC(=O)c1cnc2cc(OCC(C)C)c(OCC(C)C)cc2c1[O-]
CHEMBL585	Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
